,sentence,label
4333,(such as search and site suggestions in the Microsoft Edge browser) to conduct a search and what you click on will be sent to Microsoft.,None
4334,This allows us to provide you with relevant suggestions as you type your searches.,None
4335,"To turn this feature on or off, while using Bing Search, go to Bing Settings.",None
4336,"There are other methods to control this feature in other Bing-powered experiences, such as the Microsoft Edge browser.",None
4337,Search Suggestions cannot be turned off in the Windows 10 search box.,None
4338,"On Windows, you can always hide the search box so as not to use the feature.",None
4339,"

Bing experience improvement program for Bing Desktop and Bing Toolbar.",None
4340,"If you are using Bing Desktop or Bing Toolbar and choose to participate in the Bing Experience Improvement Program, we also collect additional data about how you use these specific Bing apps, such as the addresses of the websites you visit, to help improve search ranking and relevance.",None
4341,"To help protect your privacy, we do not use the data collected through the Bing Experience Improvement Program to identify or contact you or target advertising to you.",None
4342,You can turn off the Bing Experience Improvement Program at any time in the Bing Desktop or Bing Toolbar settings.,None
4343,"Finally, we delete the information collected through the Bing Experience Improvement Program after 18 months.",None
4344,"

Retention and de-identification.",None
4345,"We de-identify stored search queries by removing the entirety of the IP address after 6 months, and cookie IDs and other cross-session identifiers that are used to identify a particular account or device after 18 months.",None
4346,"

Personalization through Microsoft account.",None
4347,"Some Bing services provide you with an enhanced experience when you sign in with your personal Microsoft account, for example, syncing your search history across devices.",None
4348,"You can use these personalization features to customize your interests, favorites, and settings, and to connect your account with third-party services.",None
4349,"Visit Bing Settings to manage your personalization settings, or the Microsoft privacy dashboard to manage your data.",None
4350,"

Managing search history.",None
4351,"When you’re signed-in to a personal Microsoft account, you can erase your search history on the Microsoft privacy dashboard.",None
4352,"The Search History service from Bing, located in Bing Settings, provides another method of revisiting the search terms you've entered and results you've clicked when using Bing search through your browser.",None
4353,You may clear your search history on a device through this service.,None
4354,"Clearing your history prevents that history from being displayed on the Search History site, but does not delete information from our search logs, which are retained and de-identified as described above or as you have",None
4355,instructed through the privacy dashboard.,None
4356,"If you are signed-in to a work or school Microsoft account using Microsoft Search in Bing, you can export your Microsoft Search in Bing search history, but you cannot delete",None
4357,Your Microsoft Search in Bing service administrator can see,None
4358,aggregated search history across all enterprise users but cannot see specific searches by user.,None
4359,"

Third-party services that use Bing.",None
4360,"You may access Bing-powered experiences when using third-party services, such as those from Yahoo!.",None
4361,"In order to provide these services, Bing receives data from these and other partners, including your search query and related data (such as date, time, IP address, and a unique identifier).",None
4362,This data will be sent to Microsoft to provide the search service.,None
4363,Microsoft will use this data as described in this statement or as further limited by our contractual obligations with our partners.,None
4364,You should refer to the privacy policies of the third-party services for any questions about how they collect and use data.,None
4365,"

Data passed to destination website.",None
4366,"When you select a search result or advertisement from a Bing search results page and go to the destination website,",None
4367,"the destination website will receive the standard data your browser sends to every web site you visit—such as your IP address, browser type and language, and the host name of the site you came from (in this case, https://www.bing.com/).",None
4368,"

Sharing data from Bing and Bing-powered experiences with third parties.",None
4369,We share some de-identified data (data where the identity of a specific person is not known) from Bing and Bing-powered experiences with selected third parties.,None
4370,"Before we do so, we run the data through a process designed to remove certain sensitive data that users may have included in the search terms themselves (such as social security numbers or credit card numbers).",None
4371,"Additionally, we require these third parties to keep the data secure and to not use the data for purposes other than for which it is provided.",None
4372,"

Cortana
This section applies to the legacy version of Cortana released as part of Windows 10 (November 2019 Update and earlier versions) and the Cortana applications on iOS and Android.",None
4373,"If you are using Cortana with a work or school account, see Products provided by your organization—notice to end users.",None
4374,"

You can manage what data Cortana uses or remembers about you in Cortana Settings, Permissions, Notebook, and the Microsoft privacy dashboard.",None
4375,More about Cortana features and how to manage them can be found at Cortana and privacy.,None
4376,"

The data Cortana collects is used to provide, improve, personalize, and develop Cortana and other Microsoft products.",None
4377,"For example:

Cortana uses information about your interests to recommend features you may enjoy.",None
4378,"
Microsoft uses your voice data to improve speech recognition and user intent understanding to improve Cortana and other Microsoft products.",None
4379,"To learn more about how Microsoft manages your voice data, see Speech recognition technologies.",None
4380,"
Cortana provides features that may process your personal and work data from other Microsoft products (e.g., Microsoft 365).",None
4381,"For example, when scheduling a meeting, Cortana can help you identify conflicts on both your personal and work calendars.",None
4382,"
On Windows devices, if you choose not to sign in to Cortana, you can still chat with Cortana and use Cortana to search, using either your voice, inking, or typing.",None
4383,"

When you use Cortana when you are signed out, we collect:

Voice data.",None
4384,"To help Cortana better understand the way you speak and your voice commands, with your permission, we occasionally sample and review voice data and use it to build speech models and improve speech recognition and user intent understanding.",None
4385,"If you choose to sign in, the speech models are more personalized. To learn more about how Microsoft manages your voice data, see Speech recognition technologies.",None
4386,"
Searches and commands.",None
4387,"We collect your searches and commands to provide, improve, and develop Cortana and other products.",None
4388,"Your Bing search queries and the Search Suggestion feature, even if Cortana does the searching for you, are treated like any other Bing search queries and are used as described in the Bing section of this privacy statement.",None
4389,We collect information about your device as well as the hardware and software you use.,None
4390,"For example, Cortana can access data about your device and how you use it.",None
4391,"For instance, Cortana can determine if Bluetooth is on, whether you’ve locked your screen, your alarm settings, and which apps you install and use.",None
4392,"If you sign in with your Microsoft account, you can enable Cortana to perform additional tasks and to provide personalized experiences and suggestions.",None
4393,"Cortana can process the demographic data (such as your age, address, and gender) associated with your Microsoft account and data collected through other Microsoft services to provide personalized suggestions.",None
4394,"Cortana also learns your favorite places from the Microsoft Maps app, and what you view and purchase in Microsoft Store to improve suggestions.",None
4395,"Your interests in the Cortana Notebook can be used by other Microsoft services, such as Bing or MSN, to customize your interests, preferences, and favorites in those experiences as well.",None
4396,"

When you sign in to Cortana, in addition to the information described above, we also collect:",None
4397,You can choose whether Cortana processes your location information to give you relevant notices and results and to make suggestions such as local traffic information and location-based reminders.,None
4398,"If you grant permission, Cortana will regularly collect and use your current location, location history, and other location signals (such as locations tagged on photos you upload to OneDrive).",None
4399,"Location data Cortana collects is used to provide you with personalized experiences across our products, such as making Bing search results more relevant.",None
4400,It may also be used in de-identified form to improve Microsoft’s location services.,None
4401,"

Contacts, communications, and other inputs.",None
4402,"You can choose to let Cortana collect and access your device and cloud-based email and other communications, your calendar and tasks, and your contacts to enable additional features and personalization.",None
4403,"If you give permission, Cortana will collect and process additional data, including:

Contacts, text messages, and email.",None
4404,"Cortana uses your contacts and messages to do a variety of things, such as: making calls in the Teams app, allowing you to add events to your calendar, apprising you of messages or important contacts, and keeping you up to date on events and important activities.",None
4405,Cortana also uses your contacts and messages to help you with planning and offers other suggestions.,None
4406,"
Communications history.",None
4407,"Cortana learns who is most important to you and your preferred methods of communication by analyzing your call, text message, and email history.",None
4408,"Cortana uses this data to flag important messages for you (such as missed calls), and to improve the performance of features such as speech recognition.",None
4409,Cortana uses your calendars to provide reminders and information relevant to your appointments.,None
4410,"
Browse history.",None
4411,"If you choose, Cortana can use the Microsoft Edge browse history associated with your Microsoft account.",None
4412,"Cortana uses this data to learn about you and provide you with intelligent answers and timely, personalized suggestions, or to complete web tasks for you.",None
4413,Cortana can also help you pick up where you left off on one device when browsing in Microsoft Edge on another device.,None
4414,Cortana won’t collect information about sites you visit in InPrivate tabs.,None
4415,"

Connected skills.",None
4416,"To enable greater personalization and productivity, you can give Cortana permission to (i) collect data from other Microsoft services, and (ii) provide your information to those services.",None
4417,"When enabled, Cortana provides your requests and responses to those services to enable them to provide you their information or services.",None
4418,"With your permission, Cortana can send additional information (e.g., your location).",None
4419,Cortana also uses data about your use of connected services to improve and develop Cortana and other Microsoft products.,None
4420,"For example, we use this data to improve speech recognition and user-intent understanding within Microsoft products.",None
4421,"Below are examples of how your data is processed when you use connected services:

If you choose to connect Cortana to your work or school account, Cortana can access data stored in Microsoft 365 to help you stay up to date, manage your email and calendar, and get insights about your meetings and relationships.",None
4422,"
Choosing to connect Cortana to LinkedIn allows Microsoft to access your LinkedIn data so Cortana can give you more personalized information and recommendations.",None
4423,"It also enables LinkedIn to access the name, email address, job title, and company name of people are you are meeting with, to retrieve relevant information about those contacts.",None
4424,"
Microsoft Edge
Whenever you use a web browser to access the internet, data about your device (""standard device data"") is sent to the websites you visit and online services you use.",None
4425,"Standard device data includes your device's IP address, browser type and language, access times, and referring website addresses.",None
4426,This data might be logged on those websites' or online services’ web servers.,None
4427,Which data is logged and how that data is used depends on the privacy practices of the websites you visit and web services you use.,None
4428,"Certain features in Microsoft Edge, such as when you open a new tab in the browser, connect you to MSN Content and your experiences with such content is covered by the MSN section of this privacy statement.",None
4429,"Additionally, Microsoft Edge sends a unique browser ID to certain websites to enable us to develop aggregate data used to improve browser features and services.",None
4430,"

Microsoft Edge for Windows, Linux, and macOS.",None
4431,Microsoft Edge is the default web browser for Windows 10 and is also available on other supported versions of Windows and macOS.,None
4432,"

Data about how you use your browser, such as your browsing history, web form data, temporary internet files, and cookies, is stored on your device.",None
4433,You can delete this data from your device using Clear Browsing History.,None
4434,"

Microsoft Edge allows you to capture and save content on your device, such as:

Settings and More.",None
4435,"Allows you to manage your favorites, downloads, history, extensions, and collections.",None
4436,"Allows you to collect text, images, videos, and other content in a note page in your browser.",None
4437,"When you drag content into your collection, it is cached on your device and can be deleted through your collection.",None
4438,Website Pin to Taskbar: which allows you to pin your favorite websites to the Windows taskbar.,None
4439,"Websites will be able to see which of their webpages you have pinned, so they can provide you a notification badge letting you know there is something new for you to check out on their websites.",None
4440,Microsoft collects data necessary to provide features you request in Microsoft Edge.,None
4441,"For example, you may choose to sync browser information saved on your device across other devices when you are signed in with your Microsoft account.",None
4442,"You may choose which browser data to sync, including your favorites, browsing history, extensions and associated data, settings, open tabs, autofill",None
4443,"form entries (such as your name, address, and phone number), passwords, payment information, and other data types as they become available.",None
4444,"If you choose to sync extensions that you acquired from third-party web stores, a copy of those extensions will be downloaded directly from those web stores on your synced device(s).",None
4445,"If you have turned on Password Monitor, your saved credentials are hashed, encrypted and sent to Microsoft’s Password Monitor service to warn you if your credentials were detected as part of a malicious attack or a breach.",None
4446,Microsoft does not retain this data after the check is complete.,None
4447,You can disable or configure syncing in the Microsoft Edge settings.,None
4448,"

Microsoft Edge’s Search and site suggestions uses your search queries and browsing history to provide you with faster browsing and more relevant search recommendations.",None
4449,Microsoft Edge sends the information you type into the browser address bar to the default search provider configured in the address bar to offer search recommendations as you type each character.,None
4450,You can turn off these features at any time in the browser settings.,None
4451,"In order to provide search results, Microsoft Edge sends your search queries, standard device information, and location (if you have location enabled) to your default search provider.",None
4452,"If Bing is your default search provider, we use this data as described in the Bing section of this privacy statement.",None
4453,"

Microsoft Edge downloads content from Microsoft services to enhance your browsing experiences; for example, when data is downloaded to prerender site content for faster browsing or to provide content required to power features you choose to use, such as providing templates for Collections.",None
4454,"

You may also choose to share your Microsoft Edge browsing activity to allow us to personalize Microsoft Edge and Microsoft services like ads, search, shopping, and news.",None
4455,"Microsoft Edge browsing activity includes your history, favorites, usage data, and other browsing data.",None
4456,For more information about our advertising privacy policies see the Advertising section of the privacy statement.,None
4457,In the Microsoft privacy dashboard you can control the use of your browsing activity for personalized ads in the See ads that interest you setting.,None
4458,"If you disable this setting in the Microsoft privacy dashboard you will continue to receive personalized web experiences like search and news based on your browsing activity if you have Allow Microsoft to use your browsing activity including history, favorites, usage and other browsing data to personalize Microsoft Edge and Microsoft services like ads, search, shopping and news turned on in Microsoft Edge settings.",None
4459,You may disable this browser setting in Microsoft,None
4460,Edge at any time to stop receiving personalized web experiences based on your browsing activity.,None
4461,"

Microsoft Edge collects required diagnostic data to solve problems and to keep Microsoft Edge up to date, secure, and operating properly.",None
4462,Required diagnostic data also helps us improve Microsoft Edge and Windows.,None
4463,"

You can choose to send optional diagnostic data about how you use Microsoft Edge and information about your browser activity, including browsing history and search terms to Microsoft to help us improve Microsoft Edge and other Microsoft products and services.",None
4464,"For Microsoft Edge on Windows 10, this information is provided when you have enabled optional diagnostic data.",None
4465,"For details, see the Windows Diagnostics section of the privacy statement.",None
4466,"For Microsoft Edge on other operating systems, optional diagnostic information is provided when you enable Improve Microsoft products by sending data about how you use the browser or Make searches and Microsoft products better by sending info about websites you visit in Microsoft Edge in the browser settings.",None
4467,"

The diagnostic data collected by Microsoft Edge is transmitted to Microsoft and is stored with one or more unique identifiers that help us recognize an individual browser installation on a device and understand the browser's service issues and use patterns.",None
4468,"

Learn more about Microsoft Edge, browsing data, and privacy.",None
4469,"

Microsoft Edge on iOS and Android.",None
4470,Microsoft Edge on iOS and Android devices,None
4471,collects data necessary to provide features you request in Microsoft Edge.,None
4472,Microsoft also,None
4473,"collects required diagnostic data to solve problems and to keep Microsoft Edge up to date, secure, and operating properly.",None
4474,Required diagnostic data also helps us improve Microsoft Edge.,None
4475,"

Additionally, you may share optional diagnostic data about how you use Microsoft Edge and information about websites you visit (browsing history) for personalized experiences on your browser, Windows 10, and other Microsoft products and services.",None
4476,This information also helps us improve Microsoft Edge and other Microsoft products and services.,None
4477,This optional diagnostic data is sent to us when you enable Share usage data for personalization or Share info about websites you visit in the browser settings.,None
4478,"

The diagnostic data collected by Microsoft Edge is transmitted to Microsoft and is stored with one or more unique identifiers that help us recognize an individual user on a device and understand the browser's service issues and use patterns.",None
4479,"

For information about the privacy practices of legacy versions Microsoft Edge (versions 44 and below), see the Web browsers—Microsoft Edge Legacy and Internet Explorer section of the privacy statement.",None
4480,"

Microsoft Translator
Microsoft Translator is a machine translation system and service designed to automatically translate text and voice input between numerous supported languages.",None
4481,"Microsoft Translator is made available as a stand-alone consumer app for Android, iOS, and Windows and its service capabilities",None
4482,"are also integrated in a variety of Microsoft products and services, such as Translator Hub, Translator for Bing, and Translator for Microsoft Edge.",None
4483,"Microsoft Translator processes the text, image, and voice data you submit, as well as device and usage data.",None
4484,"We use this data to provide Microsoft Translator, personalize your experiences, and improve our products and services.",None
4485,Microsoft has implemented business and technical measures designed to help de-identify the data you submit to Microsoft Translator.,None
4486,"For example, when we randomly sample text and audio to improve Microsoft Translator and Microsoft’s speech recognition technologies, we delete identifiers and certain text, such as email addresses and some number sequences, detected in the sample that could contain personal data.",None
4487,"To learn more about how Microsoft manages your voice data, see Speech recognition technologies.",None
4488,"

Separate from Microsoft Translator, Microsoft translation services are available as features in other Microsoft products and services that have different privacy practices than Microsoft Translator.",None
4489,"For more information on the Microsoft Azure Cognitive Services Translator Text API, Custom Translator, and Translator Speech API, see the Enterprise and developer products section of this privacy statement.",None
4490,"For the Translate feature in Office apps and Skype, see the Productivity and communications products section of this privacy statement.",None
4491,"

SwiftKey
The Microsoft Swiftkey keyboard and related cloud-based services (collectively, the “SwiftKey Services”) process data about words you use and how you type and use this data to learn your writing style and provide personalized autocorrection and predictive text that adapts to you.",None
4492,"We also use this data to offer a range of other features, such as hashtag and emoji predictions.",None
4493,"

SwiftKey prediction technology learns from the way you use language to build a personalized language model.",None
4494,This model is an optimized view of the words and phrases that you use most often in context and reflects your unique writing style.,None
4495,"The model itself contains the words you commonly type arranged in a way that enables SwiftKey’s algorithms to make predictions, based on text you have already entered.",None
4496,"The model draws from all scenarios in which you use your keyboard, including when you type while using apps or visiting websites.",None
4497,"The SwiftKey keyboard and model attempt to avoid collecting sensitive data, by not collecting data from certain fields such as those recognized as containing password or payment data.",None
4498,"SwiftKey Services do not log, store, or learn from data you type, or the data contained in your model, unless you choose to share your data with us (as described further below).",None
4499,"When you use SwiftKey Services, we also collect device and usage data.",None
4500,We use de-identified device and usage data to analyze service performance and help improve our products.,None
4501,"

The SwiftKey Services also include an optional cloud component called a SwiftKey Account.",None
4502,"If you choose to create a SwiftKey Account, your language model will be synced with the SwiftKey Account cloud service, so you can benefit from that model on the different devices you use and access additional services such as prediction synchronization and backup.",None
4503,"When you create a SwiftKey Account, Microsoft will also collect your email address and basic demographic data.",None
4504,All data collected is transferred to our servers over encrypted channels.,None
4505,"

You may also opt in to share your language, typing data, and/or voice clips for the purposes of improving Microsoft products and services.",None
4506,"Depending on the opt-ins you choose, SwiftKey may send",None
4507,"short snippets of data about what and how you type and/or your voice clips, and related correction data to our servers for processing.",None
4508,These text snippets and/or voice clips are used in various automated processes to validate that our prediction services are working correctly and to make product improvements.,None
4509,"To preserve your privacy, SwiftKey Services de-identify",None
4510,"these text snippets, and even if you have a SwiftKey Account, these text snippets and/or voice clips will not be linked to it.",None
4511,"To learn more about how Microsoft manages your voice data, see Speech recognition technologies.",None
4512,"

If you sign into your SwiftKey Account and opt to share your language and typing data or voice clips, Microsoft will process your shared data in order to look for new patterns of language usage across our user base.",None
4513,This allows us to improve our basic models for individual languages.,None
4514,Language and typing data used in this process is aggregated and any words or combinations of words that might be personal to individuals or small groups of users are filtered out.,None
4515,"

You can withdraw your consent to share your language and typing data or voice clips for product improvement at any time in SwiftKey Settings.",None
4516,You can also withdraw your consent for SwiftKey Services to retain your personal data in SwiftKey Settings.,None
4517,"When you withdraw consent for SwiftKey to retain your personal data, all personal data collected through your use of the SwiftKey Services will be deleted.",None
4518,"

You may receive occasional notifications on your device alerting you to product updates and features that may be of interest to you.",None
4519,You can disable these notifications at any time in the SwiftKey Settings.,None
4520,"

Windows
Windows is a personalized computing environment that enables you to seamlessly roam and access services, preferences, and content across your computing devices from phones to tablets to the Surface Hub.",None
4521,"Rather than residing as a static software program on your device, key components of Windows are cloud-based, and both cloud and local elements of Windows are updated regularly, providing you with the latest improvements and features.",None
4522,"In order to provide this computing experience, we collect data about you, your device, and the way you use Windows.",None
4523,"And because Windows is personal to you, we give you choices about the personal data",None
4524,we collect and how we use it.,None
4525,"Note that if your Windows device is managed by your organization (such as your employer or school), your organization may use centralized",None
4526,"management tools provided by Microsoft or others to access and process your data and to control device settings (including privacy settings), device policies, software updates, data collection by us or the organization, or other aspects of your device.",None
4527,"Additionally, your organization may use management tools provided by Microsoft or others to access and process your data from that device, including your interaction data, diagnostic data, and the contents of your communications and files.",None
4528,"For more information about data collection and privacy in Windows, see Windows 10 and your online services.",None
4529,"Earlier versions of Windows (including Windows Vista, Windows 7, Windows 8, and Windows 8.1) are subject to their own privacy statements.",None
4530,"

Activation
When you activate Windows, a specific product key is associated with the device on which your software is installed.",None
4531,The product key and data about the software and your device is sent to Microsoft to help validate your license to the software.,None
4532,This data may be sent again if there is a need to re-activate or validate your license.,None
4533,"On phones running Windows, device and network identifiers, as well as device location at the time of the first power-up of the device, are also sent to Microsoft for the purpose of warranty registration, stock replenishment, and fraud prevention.",None
4534,"

Activity history
Activity history helps keep track of the things you do on your device, such as the apps and services you use, the files you open, and the websites you browse.",None
4535,"Your activity history is stored locally on your device when using different apps and features such as Microsoft Edge, some Microsoft Store apps, and Microsoft 365 apps.",None
4536,"If you've signed in to your device with a Microsoft account and given your permission, Windows sends your activity history to Microsoft.",None
4537,"Once your activity history is in the cloud, Microsoft uses that data to enable cross-device experiences, to provide you with the ability to continue those activities on other devices, to provide personalized experiences (such as ordering your activities based on duration of use) and relevant suggestions (such as anticipating what your needs might be based on your activity history), and to help improve Microsoft products.",None
4538,"

Activity history is also created and sent to Microsoft when you use Microsoft apps, such as Microsoft Edge, and Office apps like Word, Excel, and PowerPoint, on",None
4539,mobile devices such as iOS and Android phones and tablets.,None
4540,"If you are signed in with your Microsoft account, you can continue activities on your Windows 10 device that you started in Microsoft apps on your Android or iOS device.",None
4541,"You can turn settings off or on for sending your activity history to Microsoft and storing activity history locally on your device, and you can also clear your device’s activity history at any time by going to Start > Settings > Privacy > Activity history.",None
4542,Learn more about activity history in Windows 10.,None
4543,"

Advertising ID
Windows generates a unique advertising ID for each person using a device, which app developers and advertising networks can then use for their own purposes, including providing relevant advertising in apps.",None
4544,"When the advertising ID is enabled, both Microsoft apps and third-party apps can access and use the advertising ID in much the same way that websites can access and use a unique identifier stored in a cookie.",None
4545,"Thus, your advertising ID can be used by app developers and advertising networks to provide more relevant advertising and other personalized experiences across their apps and on the web.",None
4546,Microsoft collects the advertising ID for the uses described here only when you choose to enable the advertising ID as part of your privacy setting.,None
4547,"

The advertising ID setting applies to Windows apps using the Windows advertising identifier.",None
4548,You can turn off access to this identifier at any time by turning off the advertising ID in Settings.,None
4549,"If you choose to turn it on again, the advertising ID will be reset and a new identifier will be generated.",None
4550,"When a third-party app accesses the advertising ID, its use of the advertising ID will be subject to its own privacy policy.",None
4551,"Learn more about advertising ID in Windows 10.

The advertising ID setting does not apply to other methods of interest-based advertising delivered by Microsoft or third parties, such as cookies used to provide interest-based display ads on websites.",None
4552,Third-party products accessed through or installed on Windows may also deliver other forms of interest-based advertising subject to their own privacy policies.,None
4553,"Microsoft delivers other forms of interest-based ads in certain Microsoft products, both directly and by partnering with third-party ad providers.",None
4554,"For more information on how Microsoft uses data for advertising, see the How we use personal data section of this statement.",None
4555,"Microsoft collects Windows diagnostic data to solve problems and to keep Windows up to date, secure, and operating properly.",None
4556,"It also helps us improve Windows and related Microsoft products and services and, for customers who have turned on the “Tailored experiences” setting, to provide more relevant tips and recommendations to tailor Microsoft and third-party products and services for Windows to the customer’s needs.",None
4557,This data is transmitted to Microsoft and stored with one or more unique identifiers that can help us recognize an individual user on an individual device and understand the device's service issues and use patterns.,None
4558,"

There are two levels of diagnostic and activity data: Required diagnostic data and Optional diagnostic data.",None
4559,If an organization (such as your employer or school) uses Microsoft management tools or,None
4560,"engages Microsoft to manage your device, we and the organization will use and process diagnostic and error data from your device to allow the management, monitoring, and troubleshooting of the organization's devices, and for other purposes of the organization.",None
4561,"

Required diagnostic data includes information about your device, its settings and capabilities, and whether it is performing properly.",None
4562,"We collect the following Required diagnostic data:

Device, connectivity, and configuration data:
Data about the device",None
4563,"such as the processor type, OEM manufacturer, type of battery and capacity, number and type of cameras, firmware, and memory attributes.",None
4564,"
Network capabilities and connection data such as the device’s IP address, mobile network (including IMEI and mobile operator), and whether the device is connected to a free or paid network.",None
4565,"
Data about the operating system and its configuration such as the OS version and build number, region and language settings, diagnostics data settings, and whether the device is part of the Windows Insider program.",None
4566,"
Data about connected peripherals such as model, manufacturer, drivers, and compatibility data.",None
4567,"
Data about the applications installed on the device such as application name, version, and publisher.",None
4568,"
Whether a device is ready for an update and whether there are factors that may impede the ability to receive updates, such as low battery, limited disk space, or connectivity through a paid network.",None
4569,"
Whether updates complete successfully or fail.",None
4570,"
Data about the reliability of the diagnostics collection system itself.",None
4571,"
Basic error reporting, which is health data about the operating system and applications running on your device.",None
4572,"For example, basic error reporting tells us if an application, such as Microsoft Paint or a third-party game, hangs or crashes.",None
4573,"
Optional diagnostic data includes more detailed information about your device and its settings, capabilities, and device health.",None
4574,"Optional diagnostic data also includes data about the websites you browse, device activity (also sometimes referred to as usage), and enhanced error reporting that helps Microsoft to fix and improve products and services for all users.",None
4575,"When you choose to send Optional diagnostic data, Required diagnostic data will always be included, and we collect the following additional information:

Additional data about the device, connectivity, and configuration, beyond that collected under Required diagnostic data.",None
4576,"
Status and logging information about the health of operating system and other system components beyond that collected about the update and diagnostics systems under Required diagnostic data.",None
4577,"App activity, such as which programs are launched on a device, how long they run, and how quickly they respond to input.",None
4578,"Browser activity, including browsing history and search terms, in Microsoft browsers (Microsoft Edge or Internet Explorer).",None
4579,"
Enhanced error reporting, including the memory state of the device when a system or app crash occurs (which may unintentionally contain user content, such as parts of a file you were using when the problem occurred).",None
4580,Crash data is never used for Tailored experiences as described below.,None
4581,"
Some of the data described above may not be collected from your device even if you choose to send Optional diagnostic data.",None
4582,Microsoft minimizes the volume of Optional diagnostic data it collects from all devices by collecting some of the data from only a subset of devices (sample).,None
4583,"By running the Diagnostic Data Viewer tool, you can see an icon which indicates whether your device is part of a sample and also which specific data is collected from your device.",None
4584,Instructions for how to download the Diagnostic Data Viewer tool can be found at Start > Settings > Privacy > Diagnostics & feedback.,None
4585,"

Specific data items collected in Windows diagnostics are subject to change to give Microsoft flexibility to collect the data needed for the purposes described.",None
4586,"For example, to ensure Microsoft can troubleshoot the latest performance issue impacting users’ computing experience or update a Windows 10 device that is new to the market, Microsoft may need to collect data items that were not collected previously.",None
4587,"For a current list of data types collected at Required diagnostic data and Optional diagnostic data, see Windows Required (Basic level) diagnostic events and fields or Windows 10 Optional (Full level) diagnostic data.",None
4588,We provide limited portions of error report information to partners (such as the device manufacturer) to help them troubleshoot products and services which work with Windows and other Microsoft product and services.,None
4589,They are only permitted to use this information to repair or improve those products and services.,None
4590,"We may also share some aggregated, de-identified diagnostic data, such as general usage trends for Windows apps and features, with selected third parties.",None
4591,"Learn more about diagnostic data in Windows 10.

Inking and typing Recognition.",None
4592,You also can choose to help Microsoft improve inking and typing recognition by sending inking and typing diagnostic data.,None
4593,"If you choose to do so, Microsoft will collect samples of the content you type or write to improve features such as handwriting recognition, autocompletion, next word prediction, and spelling correction in the many languages used by Windows customers.",None
4594,"When Microsoft collects inking and typing diagnostic data, it is divided into small samples and processed to remove unique identifiers, sequencing information, and other data (such as email addresses and numeric values) which could be used to reconstruct the original content or associate the input to you.",None
4595,"It also includes associated performance data, such as changes you manually make to text, as well as words you've added to the dictionary.",None
4596,Learn more about improving inking and typing in Windows 10.,None
4597,"

If you choose to turn on Tailored experiences, we will use your Windows diagnostic data (Basic or Full as you have selected) to offer you personalized tips, ads, and recommendations to enhance Microsoft experiences.",None
4598,"If you have selected Basic as your diagnostic data setting, personalization is based on information about your device, its settings and capabilities, and whether it is performing properly.",None
4599,"If you have selected Full, personalization is also based on information about how you use apps and features, plus additional information about the health of your device.",None
4600,"However, we do not use information about the websites you browse, the content of crash dumps, speech, typing, or inking input data for personalization when we receive such data from customers who have selected Full.",None
4601,"

Tailored experiences include suggestions on how to customize and optimize Windows, as well as ads and recommendations for Microsoft and third-party products and services, features, apps, and hardware for your Windows experiences.",None
4602,"For example, to help you get the most out of your device, we may tell you about features you may not know about or that are new.",None
4603,"If you are having a problem with your Windows device, you may be offered a solution.",None
4604,"You may be offered a chance to customize your lock screen with pictures, or to be shown more pictures of the kind you like, or fewer of the ones you don’t. If you stream movies in your browser, you may be recommended an app from the Microsoft Store that streams more efficiently. Or, if you are running out of space on your hard drive, Windows may recommend you try OneDrive or purchase hardware to gain more space.",None
4605,Learn more about tailored experiences in Windows 10.,None
4606,"

Feedback",None
4607,Feedback Hub is a,None
4608,preinstalled app that provides a way to gather feedback on Microsoft products and installed first party and third-party apps.,None
4609,You can sign into Feedback Hub using either your personal Microsoft account or an account provided by your organization (such as your employer or school) that you use to sign into Microsoft products.,None
4610,Signing in with your work or school account allows you to submit feedback to Microsoft in association with your organization.,None
4611,"

Any feedback you provide whether using your work or school account or personal Microsoft account may be publicly viewable depending on the settings configured by your organization’s administrators.",None
4612,"Additionally, if feedback is provided using your work or school account, your feedback can be viewed through the Feedback Hub by your organization’s administrators.",None
4613,"

When you submit feedback to Microsoft about a problem or add more details to a problem, diagnostic data will be sent to Microsoft to improve Microsoft products and services.",None
4614,Depending on your Diagnostic data settings in Start >,None
4615,"Settings > Privacy > Diagnostics & feedback,",None
4616,Feedback Hub will either send diagnostic data automatically or you will have the option to send it to Microsoft at the time you provide feedback.,None
4617,"Based on the category chosen when submitting feedback, there may be additional personal data collected that helps to further troubleshoot issues;",None
4618,"for example, location related information when submitting feedback about location services or gaze related information when submitting feedback on Mixed Reality.",None
4619,"Microsoft may also share your feedback along with the data collected when you submit your feedback with Microsoft partners (such as a device manufacturer, or firmware developer) to help",None
4620,them troubleshoot products and services that work with Windows and other Microsoft products and services.,None
4621,"Learn more about diagnostic data in Windows 10.

Location services, motion sensing, and recording
Windows location service.",None
4622,Microsoft operates a location service that helps determine the precise geographic location of a specific Windows device.,None
4623,"Depending on the capabilities of the device, the device’s location can be determined with varying degrees of accuracy and may in some cases be determined precisely.",None
4624,"When you have enabled location on a Windows device, or you have given permission for Microsoft apps to access location information on non-Windows devices, data about cell towers and Wi-Fi access points and their locations is collected by Microsoft and added to the location database after removing any data identifying the person or device from which it was collected.",None
